id,sourceFile,sourceType,section,domain,skill,difficulty,decision,reason,previousVisibility,previousPublicationStatus
archive-ai-archive-signal-2019-october-us-038,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-039,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-040,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-041,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-042,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-043,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-044,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-045,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-046,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-047,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-049,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-050,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-001,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-002,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-003,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-004,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-005,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-006,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-007,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-008,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-009,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-010,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-011,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-012,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-013,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-014,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-015,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-016,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-017,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-018,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-019,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-020,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-021,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-022,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-023,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-024,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-025,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-026,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-027,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-028,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-029,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-030,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-031,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-032,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-033,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-034,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-035,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-036,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-037,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-038,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-039,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-040,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-041,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2017-05-vn-042,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
